ID,person,changetype,conversion,prevyear,overallLabel,Long,Lat,MGRS,p1_date,p1,p2_date,p2,p3_date,p3,p4_date,p4,p5_date,p5,p6_date,p6,p7_date,p7,p8_date,p8,p9_date,p9,p10_date,p10,p11_date,p11,p12_date,p12,p13_date,p13,p14_date,p14,p15_date,p15,p16_date,p16,p17_date,p17,p18_date,p18,p19_date,p19,p20_date,p20,p21_date,p21,p22_date,p22,p23_date,p23,p24_date,p24,p25_date,p25,p26_date,p26,p27_date,p27,p28_date,p28,p29_date,p29,p30_date,p30,p31_date,p31,p32_date,p32,p33_date,p33,p34_date,p34,p35_date,p35,p36_date,p36,p37_date,p37,p38_date,p38,p39_date,p39,p40_date,p40,p41_date,p41,p42_date,p42,p43_date,p43,p44_date,p44,p45_date,p45,p46_date,p46,p47_date,p47,p48_date,p48,p49_date,p49,p50_date,p50,p51_date,p51,p52_date,p52,p53_date,p53,p54_date,p54,p55_date,p55,p56_date,p56,p57_date,p57,p58_date,p58,p59_date,p59,p60_date,p60,p61_date,p61,p62_date,p62,p63_date,p63,p64_date,p64,p65_date,p65,p66_date,p66,p67_date,p67,p68_date,p68,p69_date,p69,p70_date,p70,p71_date,p71,p72_date,p72,p73_date,p73
815373_8,Sasha,Plantation clearing,no,false,VLmaj,-78.4621610158894,34.253018829557,17SQT,2024-01-05,noChange,2024-01-10,noChange,NA,noChange,2024-01-20,noChange,NA,noChange,2024-01-28,noChange,2024-02-04,noChange,NA,noChange,2024-02-14,noChange,NA,noChange,2024-02-24,noChange,NA,noChange,2024-03-05,noChange,2024-03-10,noChange,NA,noChange,2024-03-20,noChange,2024-03-25,noChange,2024-03-30,noChange,NA,noChange,2024-04-07,noChange,2024-04-14,noChange,NA,noChange,2024-04-24,noChange,2024-04-29,noChange,2024-05-04,noChange,NA,noChange,2024-05-12,noChange,NA,noChange,2024-05-24,noChange,2024-05-29,noChange,2024-06-03,noChange,2024-06-08,noChange,2024-06-13,noChange,2024-06-18,noChange,2024-06-23,noChange,2024-06-28,noChange,2024-07-03,noChange,2024-07-08,noChange,NA,noChange,2024-07-18,noChange,2024-07-23,noChange,2024-07-28,noChange,2024-08-02,noChange,NA,noChange,2024-08-12,noChange,2024-08-17,noChange,2024-08-22,noChange,2024-08-27,noChange,2024-09-01,noChange,NA,noChange,2024-09-11,noChange,NA,noChange,2024-09-21,noChange,NA,noChange,2024-09-29,noChange,2024-10-06,noChange,2024-10-11,noChange,NA,noObs,2024-10-21,VLmin,2024-10-26,VLmin,2024-10-31,VLmaj,2024-11-05,VLmaj,2024-11-10,VLmaj,NA,VLmaj,2024-11-18,VLmaj,2024-11-25,VLmaj,2024-11-30,VLmaj,2024-12-05,VLmaj,NA,VLmaj,2024-12-15,VLmaj,NA,VLmaj,2024-12-23,VLmaj,2024-12-28,VLmaj
815373_9,Sasha,No Change,no,false,noChange,-78.4758808803483,34.2516795134844,17SQT,2024-01-05,noChange,2024-01-10,noChange,NA,noChange,2024-01-20,noChange,NA,noChange,2024-01-28,noChange,NA,noChange,2024-02-07,noChange,2024-02-14,noChange,NA,noChange,2024-02-24,noChange,NA,noChange,2024-03-05,noChange,2024-03-10,noChange,NA,noChange,2024-03-20,noChange,2024-03-25,noChange,2024-03-30,noChange,NA,noChange,2024-04-07,noChange,2024-04-14,noChange,NA,noChange,2024-04-24,noChange,2024-04-29,noChange,2024-05-04,noChange,NA,noChange,2024-05-12,noChange,NA,noChange,2024-05-24,noChange,2024-05-29,noChange,NA,noChange,2024-06-08,noChange,2024-06-14,noChange,2024-06-18,noChange,2024-06-23,noChange,2024-06-28,noChange,2024-07-03,noChange,2024-07-08,noChange,NA,noChange,2024-07-18,noChange,2024-07-23,noChange,2024-07-28,noChange,2024-08-02,noChange,NA,noChange,2024-08-12,noChange,2024-08-17,noChange,2024-08-22,noChange,2024-08-27,noChange,NA,noChange,2024-09-04,noChange,2024-09-11,noChange,NA,noChange,2024-09-21,noChange,NA,noChange,2024-10-01,noChange,2024-10-06,noChange,2024-10-11,noChange,NA,noChange,2024-10-21,noChange,2024-10-26,noChange,2024-10-31,noChange,2024-11-05,noChange,2024-11-10,noChange,NA,noChange,2024-11-18,noChange,2024-11-25,noChange,2024-11-30,noChange,2024-12-05,noChange,NA,noChange,2024-12-13,noChange,NA,noChange,2024-12-23,noChange,2024-12-28,noChange
815373_10,Sasha,Plantation clearing,no,true,VLmaj,-78.4737624179208,34.2026825392765,17SQT,2024-01-05,VLmaj,2024-01-10,VLmaj,2024-01-15,VLmaj,2024-01-20,VLmaj,NA,VLmaj,2024-01-28,VLmaj,2024-02-04,VLmaj,NA,VLmaj,2024-02-14,VLmaj,NA,VLmaj,2024-02-24,VLmaj,NA,VLmaj,2024-03-05,VLmaj,2024-03-10,VLmaj,2024-03-15,VLmaj,2024-03-20,VLmaj,2024-03-25,VLmaj,2024-03-30,VLmaj,NA,VLmaj,2024-04-07,VLmaj,2024-04-14,VLmaj,2024-04-19,VLmaj,2024-04-24,VLmaj,NA,VLmaj,2024-05-04,VLmaj,NA,VLmaj,2024-05-12,VLmaj,NA,VLmaj,2024-05-24,VLmaj,2024-05-29,VLmaj,2024-06-03,VLmaj,2024-06-08,VLmaj,2024-06-13,VLmaj,NA,VLmaj,2024-06-23,VLmaj,2024-06-28,VLmaj,NA,VLmaj,2024-07-06,VLmaj,NA,VLmaj,2024-07-18,noObs,2024-07-23,noObs,2024-07-28,noObs,2024-08-02,noObs,NA,noObs,2024-08-12,noObs,2024-08-17,noChange,2024-08-22,noChange,2024-08-27,noChange,2024-09-01,noChange,NA,noChange,2024-09-11,noChange,NA,noChange,2024-09-21,noChange,NA,noChange,2024-09-29,noChange,2024-10-06,noChange,2024-10-11,noChange,NA,noChange,2024-10-21,noChange,2024-10-26,noChange,2024-10-31,noChange,2024-11-05,noChange,2024-11-10,noChange,NA,noChange,2024-11-18,noChange,2024-11-25,noChange,2024-11-30,noChange,2024-12-05,noChange,NA,noChange,2024-12-13,noChange,NA,noChange,2024-12-23,noChange,2024-12-28,noChange
815373_11,team,Plantation clearing,no,true,VLmaj,-78.4920043514626,34.2022456905898,17SQT,2024-01-05,VLmaj,2024-01-10,VLmaj,NA,VLmaj,2024-01-20,VLmaj,NA,VLmaj,2024-01-28,VLmaj,2024-02-04,VLmaj,NA,VLmaj,2024-02-14,VLmaj,NA,VLmaj,2024-02-24,VLmaj,NA,VLmaj,2024-03-05,VLmaj,2024-03-10,VLmaj,NA,VLmaj,2024-03-20,VLmaj,2024-03-25,noObs,2024-03-30,noChange,NA,noChange,2024-04-07,noChange,2024-04-14,noChange,2024-04-19,noChange,2024-04-24,noChange,2024-04-29,noChange,2024-05-04,noChange,NA,noChange,2024-05-12,noChange,NA,noChange,2024-05-24,noChange,2024-05-29,noChange,2024-06-03,noChange,2024-06-08,noChange,2024-06-13,noChange,NA,noChange,2024-06-23,noChange,2024-06-28,noChange,2024-07-03,noChange,2024-07-08,VLsub,NA,VLsub,2024-07-18,VLsub,2024-07-23,VLsub,2024-07-28,VLsub,2024-08-02,VLsub,NA,VLsub,2024-08-12,VLsub,2024-08-17,noChange,2024-08-22,noChange,2024-08-27,noChange,NA,noChange,2024-09-04,noChange,2024-09-11,noChange,NA,noChange,2024-09-21,noChange,NA,noChange,2024-10-01,noChange,2024-10-06,noChange,2024-10-11,VLsub,NA,VLsub,2024-10-21,VLsub,2024-10-26,VLsub,2024-10-31,VLsub,2024-11-05,VLsub,2024-11-10,VLsub,NA,VLsub,2024-11-18,VLsub,2024-11-25,VLsub,2024-11-30,VLsub,2024-12-05,VLsub,NA,VLsub,2024-12-13,VLsub,NA,VLsub,2024-12-23,VLsub,2024-12-28,VLsub
815373_12,Sasha,Plantation clearing,no,false,VLmaj,-78.4858835517923,34.2329529405993,17SQT,2024-01-05,noChange,2024-01-10,noChange,NA,noChange,2024-01-20,noChange,NA,noChange,2024-01-28,noChange,2024-02-04,noChange,NA,noChange,2024-02-14,noChange,NA,noChange,2024-02-24,noChange,NA,noChange,2024-03-05,noChange,2024-03-10,noChange,NA,noChange,2024-03-20,noChange,2024-03-25,noChange,2024-03-30,noChange,NA,noChange,2024-04-07,noChange,2024-04-14,noChange,NA,noChange,2024-04-24,noChange,2024-04-29,noChange,2024-05-04,noChange,NA,noChange,2024-05-12,noChange,NA,noChange,2024-05-24,noChange,2024-05-29,noChange,NA,noChange,2024-06-08,noChange,2024-06-13,noChange,2024-06-18,noChange,2024-06-23,noChange,2024-06-28,noChange,2024-07-03,noChange,2024-07-08,noChange,NA,noChange,2024-07-18,noChange,2024-07-23,noChange,2024-07-28,noChange,2024-08-02,noChange,NA,noChange,2024-08-12,noChange,2024-08-17,noChange,2024-08-22,noChange,2024-08-27,noChange,NA,noChange,2024-09-04,noChange,2024-09-11,noChange,NA,noChange,2024-09-21,noChange,NA,noChange,2024-09-29,noChange,2024-10-06,noChange,2024-10-11,noChange,NA,noChange,2024-10-21,noChange,2024-10-26,noChange,2024-10-31,noChange,2024-11-05,noChange,2024-11-10,noChange,NA,noChange,2024-11-18,noChange,2024-11-25,noChange,2024-11-30,noChange,NA,noChange,2024-12-07,noChange,2024-12-13,VLmaj,NA,VLmaj,2024-12-23,VLmaj,2024-12-30,VLmaj
815373_13,team,Clear cut,no,false,VLmin,-78.4474610289745,34.2005149896392,17SQT,2024-01-05,noChange,2024-01-10,noChange,2024-01-15,noChange,2024-01-20,noChange,2024-01-25,noChange,2024-01-30,noChange,2024-02-04,noChange,NA,noChange,2024-02-14,noChange,2024-02-19,noChange,2024-02-24,noChange,NA,noChange,2024-03-05,noChange,2024-03-10,noChange,2024-03-15,noChange,2024-03-20,noChange,2024-03-25,noChange,2024-03-30,noChange,NA,noChange,2024-04-09,noChange,2024-04-14,noChange,2024-04-19,noChange,2024-04-24,noChange,2024-04-29,noChange,2024-05-04,noChange,2024-05-09,noChange,NA,noChange,NA,noChange,2024-05-24,noChange,2024-05-29,noChange,2024-06-03,noChange,2024-06-08,noChange,2024-06-13,noObs,2024-06-18,noObs,2024-06-23,noObs,2024-06-28,noObs,2024-07-03,noObs,2024-07-08,noObs,NA,noObs,2024-07-18,noObs,2024-07-23,noObs,2024-07-28,noObs,2024-08-02,VLmin,NA,VLmin,2024-08-12,VLmin,2024-08-17,VLmin,2024-08-22,VLmin,2024-08-27,VLmin,2024-09-01,VLmin,NA,VLmin,2024-09-11,VLmin,NA,VLmin,2024-09-21,VLmin,NA,VLmin,2024-10-01,VLmin,2024-10-06,noObs,2024-10-11,noChange,NA,noChange,2024-10-21,noChange,2024-10-26,noChange,2024-10-31,noChange,2024-11-05,noChange,2024-11-10,noChange,2024-11-15,noChange,2024-11-21,noChange,2024-11-25,noChange,2024-11-30,noChange,2024-12-05,noChange,2024-12-10,noChange,2024-12-15,noChange,NA,noChange,2024-12-23,noChange,2024-12-31,noChange
815373_14,team,Selective logging,no,true,VLmin,-78.5506933459251,34.2101939119427,17SQT,2024-01-05,VLmin,2024-01-10,VLmin,2024-01-15,VLmin,2024-01-20,VLmin,NA,VLmin,2024-01-28,VLmin,2024-02-04,VLmin,NA,VLmin,2024-02-14,VLmin,NA,VLmin,2024-02-24,VLmin,NA,VLmin,2024-03-05,VLmin,2024-03-10,VLmin,2024-03-15,VLmin,2024-03-20,VLmin,2024-03-25,VLmin,2024-03-30,VLmin,NA,VLmin,2024-04-07,VLmin,2024-04-14,VLmin,2024-04-19,VLmin,2024-04-24,VLmin,NA,noObs,2024-05-04,noObs,NA,noObs,2024-05-12,VLsub,NA,VLsub,2024-05-24,VLsub,2024-05-29,VLsub,2024-06-03,VLsub,2024-06-08,VLsub,2024-06-14,VLsub,2024-06-18,VLsub,2024-06-23,VLsub,2024-06-28,VLsub,2024-07-03,VLsub,2024-07-08,VLsub,NA,VLsub,2024-07-18,VLsub,2024-07-23,VLsub,2024-07-28,VLsub,2024-08-02,noObs,NA,noObs,2024-08-10,noChange,2024-08-15,noChange,2024-08-22,noChange,2024-08-27,noChange,NA,noChange,2024-09-04,noChange,2024-09-11,noChange,NA,noChange,2024-09-21,noChange,NA,noChange,2024-09-29,noChange,2024-10-06,noChange,2024-10-11,noChange,NA,noChange,2024-10-19,noChange,2024-10-26,noChange,2024-10-31,noChange,2024-11-05,noChange,2024-11-10,noChange,NA,noChange,2024-11-18,noChange,2024-11-25,noChange,2024-11-30,noChange,NA,noChange,2024-12-07,noChange,2024-12-13,noChange,NA,noChange,2024-12-23,noChange,2024-12-28,noChange
815373_15,Sasha,Plantation clearing,no,false,VLmaj,-78.454064095898,34.2514985431159,17SQT,2024-01-05,noChange,2024-01-10,noChange,2024-01-15,noChange,2024-01-20,noChange,NA,noChange,2024-01-28,noChange,2024-02-04,noChange,NA,noChange,2024-02-14,noChange,NA,noChange,2024-02-24,noChange,NA,noChange,2024-03-05,noChange,2024-03-10,noChange,NA,noChange,2024-03-20,noChange,2024-03-25,noChange,2024-03-30,noChange,NA,noChange,2024-04-07,noChange,2024-04-14,noChange,2024-04-19,noChange,2024-04-24,noChange,2024-04-29,noChange,2024-05-04,noChange,NA,noChange,2024-05-12,noChange,NA,noChange,2024-05-24,noChange,2024-05-29,noChange,NA,noChange,2024-06-08,noChange,2024-06-13,noChange,2024-06-18,noChange,2024-06-23,noChange,2024-06-28,noChange,2024-07-03,noChange,2024-07-08,noObs,NA,noObs,2024-07-18,noObs,2024-07-23,VLmin,2024-07-28,VLmin,2024-08-02,VLmin,NA,VLmin,2024-08-12,VLmin,2024-08-17,VLmin,2024-08-22,VLmin,2024-08-27,VLmin,2024-09-01,VLmin,NA,VLmin,2024-09-11,VLmin,NA,VLmin,2024-09-21,VLmin,NA,VLmin,2024-09-29,VLmin,2024-10-06,VLmin,2024-10-11,VLmin,NA,noObs,2024-10-21,VLmaj,2024-10-26,VLmaj,2024-10-31,VLmaj,2024-11-05,VLmaj,2024-11-10,VLmaj,NA,VLmaj,2024-11-18,VLmaj,2024-11-25,VLmaj,2024-11-30,VLmaj,NA,VLmaj,2024-12-07,VLmaj,2024-12-15,VLmaj,NA,VLmaj,2024-12-23,VLmaj,2024-12-28,VLmaj
815373_16,Sasha,No Change,no,false,noChange,-78.5121400312925,34.2480937829079,17SQT,2024-01-05,noChange,2024-01-10,noChange,NA,noChange,2024-01-20,noChange,NA,noChange,2024-01-28,noChange,2024-02-04,noChange,NA,noChange,2024-02-14,noChange,NA,noChange,2024-02-24,noChange,NA,noChange,2024-03-05,noChange,2024-03-10,noChange,NA,noChange,2024-03-20,noChange,2024-03-25,noChange,2024-03-30,noChange,NA,noChange,2024-04-07,noChange,2024-04-14,noChange,NA,noChange,2024-04-24,noChange,2024-04-29,noChange,2024-05-04,noChange,NA,noChange,2024-05-12,noChange,NA,noChange,2024-05-24,noChange,2024-05-29,noChange,2024-06-03,noChange,2024-06-08,noChange,2024-06-14,noChange,NA,noChange,2024-06-23,noChange,2024-06-28,noChange,2024-07-03,noChange,2024-07-08,noChange,NA,noChange,2024-07-18,noChange,2024-07-23,noChange,2024-07-28,noChange,2024-08-02,noChange,NA,noChange,2024-08-12,noChange,2024-08-17,noChange,2024-08-22,noChange,2024-08-27,noChange,NA,noChange,2024-09-04,noChange,2024-09-11,noChange,NA,noChange,2024-09-21,noChange,NA,noChange,2024-10-01,noChange,2024-10-06,noChange,2024-10-11,noChange,NA,noChange,2024-10-21,noChange,2024-10-26,noChange,2024-10-31,noChange,2024-11-05,noChange,2024-11-10,noChange,NA,noChange,2024-11-18,noChange,2024-11-25,noChange,2024-11-30,noChange,2024-12-05,noChange,NA,noChange,2024-12-13,noChange,NA,noChange,2024-12-23,noChange,2024-12-30,noChange
815373_17,Sasha,Plantation clearing,no,false,VLmaj,-78.4694095853732,34.2393753483441,17SQT,2024-01-05,noChange,2024-01-10,noChange,2024-01-15,noChange,2024-01-20,noChange,NA,noChange,2024-01-28,noChange,2024-02-04,noChange,NA,noChange,2024-02-14,noChange,NA,noChange,2024-02-24,noChange,NA,noChange,2024-03-05,noChange,2024-03-10,noChange,NA,noChange,2024-03-20,noChange,2024-03-25,noChange,2024-03-30,noChange,NA,noChange,2024-04-09,noChange,2024-04-14,noChange,NA,noChange,2024-04-24,noChange,2024-04-29,noChange,2024-05-04,noChange,NA,noChange,2024-05-12,noChange,NA,noChange,2024-05-24,noChange,2024-05-29,noChange,2024-06-03,noChange,2024-06-08,noChange,2024-06-13,noChange,2024-06-18,noChange,NA,noChange,2024-06-28,noChange,2024-07-03,noChange,2024-07-08,noChange,NA,noChange,2024-07-18,noChange,2024-07-23,noChange,2024-07-28,noChange,2024-08-02,noObs,NA,noObs,2024-08-12,noObs,2024-08-17,VLmaj,2024-08-22,VLmaj,2024-08-27,VLmaj,2024-09-01,VLmaj,NA,VLmaj,2024-09-11,VLmaj,NA,VLmaj,2024-09-21,VLmaj,NA,VLmaj,2024-09-29,VLmaj,2024-10-06,VLmaj,2024-10-11,VLmaj,NA,VLmaj,2024-10-21,VLmaj,2024-10-26,VLmaj,2024-10-31,VLmaj,2024-11-05,VLmaj,2024-11-10,VLmaj,NA,VLmaj,2024-11-18,VLmaj,2024-11-25,VLmaj,2024-11-30,VLmaj,2024-12-05,VLmaj,NA,VLmaj,2024-12-13,VLmaj,NA,VLmaj,2024-12-23,VLmaj,2024-12-28,VLmaj
815373_18,alt,Clear cut,no,false,VLmin,-78.4457203187142,34.2042651607432,17SQT,2024-01-05,noChange,2024-01-10,noChange,2024-01-15,noChange,2024-01-20,noChange,2024-01-25,noChange,2024-01-30,noChange,2024-02-04,noChange,NA,noChange,2024-02-14,noChange,2024-02-19,noChange,2024-02-24,noChange,NA,noChange,2024-03-05,noChange,2024-03-10,noChange,2024-03-15,noChange,2024-03-20,noChange,2024-03-25,noChange,2024-03-30,noChange,NA,noChange,2024-04-09,noChange,2024-04-14,noChange,2024-04-19,noChange,2024-04-24,noChange,2024-04-29,noChange,2024-05-04,noChange,2024-05-09,noChange,NA,noChange,NA,noChange,2024-05-24,noChange,2024-05-29,noChange,2024-06-03,noChange,2024-06-08,noChange,2024-06-13,noObs,2024-06-18,noObs,2024-06-23,noObs,2024-06-28,noObs,2024-07-03,noObs,2024-07-08,noObs,NA,noObs,2024-07-18,noObs,2024-07-23,noObs,NA,noObs,2024-08-02,VLmin,NA,VLmin,2024-08-12,VLmin,2024-08-17,VLmin,2024-08-22,VLmin,2024-08-27,VLmin,2024-09-01,VLmin,NA,VLmin,2024-09-11,VLmin,NA,VLmin,2024-09-21,VLmin,NA,VLmin,2024-10-01,VLmin,2024-10-06,noObs,2024-10-11,noChange,NA,noChange,2024-10-21,noChange,2024-10-26,noChange,2024-10-31,noChange,2024-11-05,noChange,2024-11-10,noChange,2024-11-15,noChange,2024-11-21,noChange,2024-11-25,noChange,2024-11-30,noChange,NA,noChange,2024-12-10,noChange,2024-12-15,noChange,NA,noChange,2024-12-23,noChange,2024-12-31,noChange
815373_19,team,Clear cut,no,true,VLmin,-78.4481842851124,34.2089142778328,17SQT,2024-01-05,noChange,2024-01-10,noChange,2024-01-15,noChange,2024-01-20,noChange,2024-01-25,noChange,2024-01-30,noChange,2024-02-04,noChange,NA,noChange,2024-02-14,noChange,2024-02-19,noChange,2024-02-24,noChange,NA,noChange,2024-03-05,noChange,2024-03-10,noChange,2024-03-15,noChange,2024-03-20,noChange,2024-03-25,noChange,2024-03-30,noChange,NA,noChange,2024-04-09,noChange,2024-04-14,noChange,2024-04-19,noChange,2024-04-24,noChange,2024-04-29,noChange,2024-05-04,noChange,2024-05-09,noChange,NA,noChange,NA,noChange,2024-05-24,noChange,2024-05-29,noObs,2024-06-03,noObs,2024-06-08,VLsub,2024-06-13,VLsub,2024-06-18,noChange,2024-06-23,noChange,2024-06-28,noChange,2024-07-03,noChange,2024-07-08,noChange,NA,noChange,2024-07-18,noChange,2024-07-23,noChange,NA,noChange,2024-08-02,noChange,NA,noChange,2024-08-12,noChange,2024-08-17,noObs,2024-08-22,noObs,2024-08-27,noObs,2024-09-01,VLmin,NA,VLmin,2024-09-11,VLmin,NA,VLmin,2024-09-21,VLmin,NA,VLmin,2024-10-01,VLmin,2024-10-06,VLmin,2024-10-11,VLsub,NA,VLsub,2024-10-21,noChange,2024-10-26,noChange,2024-10-31,noChange,2024-11-05,noChange,2024-11-10,noChange,2024-11-15,noChange,2024-11-21,noChange,2024-11-25,noChange,2024-11-30,noChange,NA,noChange,2024-12-10,noChange,2024-12-15,noChange,NA,noChange,2024-12-23,noChange,2024-12-31,noChange
815373_20,Sasha,Plantation clearing,no,false,VLmaj,-78.5509827916218,34.2001924186322,17SQT,2024-01-05,noChange,2024-01-10,noChange,2024-01-15,noChange,2024-01-20,noChange,NA,noChange,2024-01-28,noChange,2024-02-04,noChange,NA,noChange,2024-02-14,noChange,NA,noChange,2024-02-24,noChange,NA,noChange,2024-03-05,noChange,2024-03-10,noChange,2024-03-15,noChange,2024-03-20,noChange,2024-03-25,noChange,2024-03-30,noChange,NA,noChange,2024-04-07,noChange,2024-04-14,noChange,2024-04-19,noChange,2024-04-24,noChange,2024-04-29,noChange,2024-05-04,noObs,NA,noObs,2024-05-12,VLmaj,NA,VLmaj,2024-05-24,VLmaj,2024-05-29,VLmaj,2024-06-03,VLmaj,2024-06-08,VLmaj,2024-06-13,VLmaj,NA,VLmaj,2024-06-23,VLmaj,2024-06-28,VLmaj,2024-07-03,VLmaj,2024-07-08,VLmaj,NA,VLmaj,2024-07-18,VLmaj,2024-07-23,VLmaj,2024-07-28,VLmaj,2024-08-02,VLmaj,NA,VLmaj,2024-08-12,VLmaj,2024-08-17,VLmaj,NA,VLmaj,2024-08-27,VLmaj,2024-09-01,VLmaj,NA,VLmaj,2024-09-11,VLmaj,NA,VLmaj,2024-09-21,VLmaj,NA,VLmaj,2024-09-29,VLmaj,2024-10-06,VLmaj,2024-10-11,VLmaj,NA,VLmaj,2024-10-19,VLmaj,2024-10-26,VLmaj,2024-10-31,VLmaj,2024-11-05,VLmaj,2024-11-10,VLmaj,NA,VLmaj,2024-11-18,VLmaj,2024-11-25,VLmaj,2024-11-30,VLmaj,2024-12-05,VLmaj,NA,VLmaj,2024-12-13,VLmaj,NA,VLmaj,2024-12-23,VLmaj,2024-12-28,VLmaj
819952_1,team,No Change,no,false,noChange,-4.87952119203792,35.1315205349013,30SUD,2024-01-03,noChange,2024-01-08,noChange,2024-01-14,noChange,2024-01-18,noChange,2024-01-21,noChange,2024-01-28,noChange,2024-02-02,noChange,2024-02-06,noChange,2024-02-12,noChange,2024-02-17,noChange,2024-02-22,noChange,2024-02-27,noChange,NA,noChange,2024-03-08,noChange,NA,noChange,2024-03-17,noChange,2024-03-23,noChange,NA,noChange,2024-04-02,noChange,2024-04-07,noChange,NA,noChange,2024-04-18,noChange,2024-04-22,noChange,2024-04-26,noChange,2024-05-02,noChange,NA,noChange,2024-05-12,noChange,2024-05-17,noChange,NA,noChange,2024-05-27,noChange,NA,noChange,2024-06-05,noChange,2024-06-13,noChange,NA,noChange,2024-06-21,noChange,2024-06-26,noChange,NA,noChange,2024-07-06,noChange,2024-07-11,noChange,2024-07-15,noChange,2024-07-21,noChange,NA,noChange,2024-07-31,noChange,2024-08-08,noChange,NA,noChange,2024-08-15,noChange,NA,noChange,2024-08-24,noChange,2024-08-30,noChange,NA,noChange,2024-09-09,noChange,2024-09-14,noChange,NA,noChange,2024-09-25,noChange,2024-09-29,noChange,2024-10-03,noChange,2024-10-09,noChange,2024-10-14,noChange,2024-10-20,noChange,2024-10-24,noChange,NA,noChange,2024-11-05,noChange,NA,noChange,2024-11-12,noChange,2024-11-18,noChange,NA,noChange,2024-11-28,noChange,2024-12-03,noChange,NA,noChange,2024-12-13,noChange,2024-12-18,noChange,2024-12-23,noChange,2024-12-28,noChange
819952_2,team,Natural browning,no,false,VLmaj,-4.90297717693654,35.1774040059417,30SUD,2024-01-03,VLsub,2024-01-08,VLsub,2024-01-13,VLsub,2024-01-18,VLsub,2024-01-21,VLsub,2024-01-28,VLsub,2024-02-02,VLsub,2024-02-06,VLsub,2024-02-12,VLsub,2024-02-17,VLsub,2024-02-22,noObs,2024-02-27,noChange,NA,noChange,2024-03-08,noChange,NA,noChange,2024-03-17,noChange,2024-03-23,noChange,NA,noChange,2024-04-02,noChange,2024-04-07,noChange,NA,noChange,2024-04-18,noChange,2024-04-22,noChange,2024-04-26,noChange,2024-05-02,noChange,NA,noChange,2024-05-12,noChange,2024-05-17,noChange,2024-05-22,noChange,2024-05-27,noChange,NA,noChange,2024-06-05,noChange,2024-06-13,noChange,NA,noChange,2024-06-21,noChange,2024-06-26,noObs,NA,noObs,2024-07-06,VLsub,2024-07-11,VLmin,2024-07-15,VLmin,2024-07-21,VLmaj,NA,VLmaj,2024-07-31,VLmaj,2024-08-08,VLmaj,NA,VLmaj,2024-08-15,VLmaj,2024-08-20,VLmaj,2024-08-24,VLmaj,2024-08-30,VLmaj,NA,VLmaj,2024-09-09,VLmaj,2024-09-14,VLmin,NA,VLsub,2024-09-25,VLsub,2024-09-29,noChange,2024-10-03,noChange,2024-10-09,noChange,NA,noChange,2024-10-19,noChange,2024-10-24,noChange,NA,noChange,2024-11-04,noChange,NA,noChange,2024-11-12,noChange,2024-11-18,noChange,NA,noChange,2024-11-28,noChange,2024-12-03,noChange,NA,noChange,2024-12-13,noChange,2024-12-18,noChange,2024-12-23,noChange,2024-12-28,noChange
819952_3,Anya,No Change,no,false,noChange,-4.91535124971887,35.1853228174745,30SUD,2024-01-03,noObs,2024-01-08,noObs,2024-01-13,noObs,2024-01-18,noChange,2024-01-23,noChange,2024-01-28,noChange,2024-02-02,noChange,2024-02-06,noChange,2024-02-12,noChange,2024-02-17,noChange,2024-02-22,noChange,2024-02-27,noChange,NA,noChange,2024-03-08,noChange,2024-03-13,noChange,2024-03-17,noChange,2024-03-23,noChange,NA,noChange,2024-04-02,noChange,2024-04-07,noChange,NA,noChange,2024-04-18,noChange,2024-04-22,noChange,2024-04-26,noChange,2024-05-02,noChange,NA,noChange,2024-05-12,noChange,2024-05-17,noChange,NA,noChange,2024-05-27,noChange,NA,noChange,2024-06-05,noChange,2024-06-13,noChange,NA,noChange,2024-06-21,noChange,2024-06-26,noChange,NA,noChange,2024-07-06,noChange,2024-07-11,noChange,2024-07-15,noChange,2024-07-21,noChange,NA,noChange,2024-07-31,noChange,2024-08-08,noChange,NA,noChange,2024-08-15,noChange,2024-08-20,noChange,2024-08-24,noChange,2024-08-30,noChange,NA,noChange,2024-09-09,noChange,2024-09-14,noChange,NA,noChange,2024-09-25,noChange,2024-09-29,noChange,2024-10-03,noChange,2024-10-09,noChange,NA,noChange,2024-10-19,noChange,2024-10-24,noChange,2024-10-29,noChange,2024-11-04,noChange,NA,noChange,2024-11-12,noChange,2024-11-18,noChange,NA,noChange,2024-11-28,noChange,2024-12-03,noChange,NA,noChange,2024-12-13,noChange,2024-12-18,noChange,2024-12-23,noChange,2024-12-28,noObs
